No,Tanggal,Hari,Bulan,Kuartal,Tahun,Supervisor_ID,Jenis_Insiden,Near_Miss,First_Aid,Medical_Treatment,LTI,Fatality,Hari_Hilang_Kerja,Property_Damage,Jumlah_Tenaga_Kerja,Jam_Kerja,Tindakan_Korektif,Status_Tindakan,Lokasi_Spesifik,Catatan,Insiden_Tercatat,TRIR,LTIR,Severity_Rate,Hari_dalam_Minggu,day_sin,day_cos,month_sin,month_cos,jam_per_pekerja,is_musim_hujan,is_cuaca_buruk,night_shift_bin,night_cuaca_buruk,Area_Kerja_Hauling Road,Area_Kerja_Office Area,Area_Kerja_Pit-A,Area_Kerja_Pit-B,Area_Kerja_Pit-C,Area_Kerja_ROM,Area_Kerja_Stockpile,Area_Kerja_Unknown,Area_Kerja_Workshop,Jenis_Pekerjaan_Blasting,Jenis_Pekerjaan_Dozing,Jenis_Pekerjaan_Drilling,Jenis_Pekerjaan_Fueling,Jenis_Pekerjaan_Grading,Jenis_Pekerjaan_Hauling,Jenis_Pekerjaan_Loading,Jenis_Pekerjaan_Maintenance,Jenis_Pekerjaan_Pengawasan,Jenis_Pekerjaan_Pumping,Jenis_Pekerjaan_Survei,Penyebab_Utama_Desain/Engineering,Penyebab_Utama_Faktor Eksternal,Penyebab_Utama_Housekeeping Buruk,Penyebab_Utama_Human Error,Penyebab_Utama_Kelelahan Pekerja,Penyebab_Utama_Komunikasi Buruk,Penyebab_Utama_Kondisi Cuaca Buruk,Penyebab_Utama_Peralatan Rusak,Penyebab_Utama_Prosedur Tidak Diikuti,Shift_Shift 2,Kondisi_Cuaca_Berkabut,Kondisi_Cuaca_Cerah,Kondisi_Cuaca_Hujan Lebat,Kondisi_Cuaca_Hujan Ringan
1015,2023-03-01,Wednesday,3.0,Q1,2023,SPV-002,Near Miss,1,0,0,0,0,0,0,43,463.9,Pelatihan Ulang,Belum Dimulai,Pit-B-Blok02,,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,10.788372093023256,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
1016,2024-07-07,Sunday,7.0,Q3,2024,SPV-017,Medical Treatment,0,0,1,0,0,0,0,27,342.1,Penggantian APD,Dalam Proses,ROM (R-Blok03,,1,2923.121894182987,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,12.670370370370371,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1017,2024-10-29,Tuesday,10.0,Q4,2024,SPV-004,First Aid,0,1,0,0,0,0,0,25,316.0,Revisi Prosedur,Selesai,Stockp-Blok04,,1,3164.5569620253164,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,12.64,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1018,2023-11-20,Monday,11.0,Q4,2023,SPV-020,Property Damage,0,0,0,0,0,0,1,45,531.0,Perbaikan Alat,Selesai,Stockp-Blok01,,0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,11.8,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1019,2024-12-22,Sunday,12.0,Q4,2024,SPV-004,Medical Treatment,0,0,1,0,0,0,0,20,257.2,Investigasi Lanjut,Belum Dimulai,Pit-C-Blok05,Perlu tindak lanjut,1,3888.0248833592536,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,12.86,1,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1020,2023-01-16,Monday,1.0,Q1,2023,SPV-020,Near Miss,1,0,0,0,0,0,0,18,215.9,Penggantian APD,Selesai,Pit-A-Blok02,Menunggu spare part,0,0.0,0.0,0.0,0.0,0.0,1.0,0.49999999999999994,0.8660254037844387,11.994444444444445,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1021,2023-06-04,Sunday,6.0,Q2,2023,SPV-010,Lost Time Injury,0,0,0,1,0,4,0,36,474.4,Pelatihan Ulang,Selesai,Stockp-Blok03,,1,2107.9258010118047,2107.9258010118047,8431.703204047219,6.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,13.177777777777777,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1022,2023-08-11,Friday,8.0,Q3,2023,SPV-001,First Aid,0,1,0,0,0,0,0,17,176.6,Perbaikan Alat,Belum Dimulai,Draina-Blok01,Sudah dilaporkan ke HSE Manager,1,5662.5141562853905,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,10.388235294117647,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1023,2022-09-30,Friday,9.0,Q3,2022,SPV-006,First Aid,0,1,0,0,0,0,0,37,385.5,Perbaikan Desain,Dalam Proses,Office-Blok05,,1,2594.0337224383916,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,10.41891891891892,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1024,2024-10-17,Thursday,10.0,Q4,2024,SPV-017,Near Miss,1,0,0,0,0,0,0,10,307.6,Perbaikan Desain,Selesai,Worksh-Blok02,Menunggu spare part,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,30.76,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1025,2023-09-22,Friday,9.0,Q3,2023,SPV-019,First Aid,0,1,0,0,0,0,0,23,254.4,Perbaikan Desain,Dalam Proses,Pit-B-Blok01,Investigasi selesai,1,3930.817610062893,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,11.060869565217391,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1026,2022-08-29,Monday,8.0,Q3,2022,SPV-003,First Aid,0,1,0,0,0,0,0,37,361.9,Perbaikan Alat,Selesai,Pit-A-Blok05,Perlu tindak lanjut,1,2763.194252555955,0.0,0.0,0.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,9.78108108108108,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1027,2023-01-01,Sunday,1.0,Q1,2023,SPV-018,Property Damage,0,0,0,0,0,0,1,36,397.3,Perbaikan Desain,Selesai,Stockp-Blok04,,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,11.036111111111111,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1028,2024-07-10,Wednesday,7.0,Q3,2024,SPV-014,First Aid,0,1,0,0,0,0,0,34,429.4,Perbaikan Desain,Belum Dimulai,Pit-C-Blok05,Menunggu spare part,1,2328.830926874709,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,12.629411764705882,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
1029,2024-08-31,Saturday,8.0,Q3,2024,SPV-016,Medical Treatment,0,0,1,0,0,0,0,29,325.2,Investigasi Lanjut,Selesai,Pit-B-Blok02,Investigasi selesai,1,3075.0307503075032,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,11.213793103448275,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1030,2024-05-14,Tuesday,5.0,Q2,2024,SPV-013,Near Miss,1,0,0,0,0,0,0,35,378.1,Revisi Prosedur,Overdue,Office-Blok02,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,10.802857142857144,0,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1031,2024-07-29,Monday,7.0,Q3,2024,SPV-003,Environmental Spill,0,0,0,0,0,0,0,14,164.6,Briefing Safety,Belum Dimulai,Worksh-Blok04,Investigasi selesai,0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,11.757142857142856,0,0,1,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
1032,2023-07-01,Saturday,7.0,Q3,2023,SPV-014,Near Miss,1,0,0,0,0,0,0,32,334.7,Perbaikan Alat,Selesai,Pit-B-Blok02,Perlu tindak lanjut,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,10.459375,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1033,2022-11-21,Monday,11.0,Q4,2022,SPV-019,Near Miss,1,0,0,0,0,0,0,11,113.2,Pelatihan Ulang,Selesai,Stockp-Blok04,Perlu tindak lanjut,0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,10.290909090909091,1,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1034,2024-07-09,Tuesday,7.0,Q3,2024,SPV-004,Near Miss,1,0,0,0,0,0,0,10,130.8,Briefing Safety,Dalam Proses,Worksh-Blok02,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,13.080000000000002,0,0,1,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1035,2023-05-14,Sunday,5.0,Q2,2023,SPV-015,Near Miss,1,0,0,0,0,0,0,21,238.4,Revisi Prosedur,Selesai,Pit-B-Blok04,Sudah dilaporkan ke HSE Manager,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,11.352380952380953,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1036,2024-04-28,Sunday,4.0,Q2,2024,SPV-004,Medical Treatment,0,0,1,0,0,0,0,21,258.1,Perbaikan Desain,Overdue,Pit-A-Blok02,Investigasi selesai,1,3874.4672607516463,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,12.290476190476191,1,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1037,2024-09-12,Thursday,9.0,Q3,2024,SPV-005,Medical Treatment,0,0,1,0,0,0,0,13,132.7,Pelatihan Ulang,Selesai,Pit-C-Blok04,,1,7535.795026375284,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,10.207692307692307,0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1038,2024-09-28,Saturday,9.0,Q3,2024,SPV-002,Near Miss,1,0,0,0,0,0,0,9,88.1,Investigasi Lanjut,Selesai,Pit-B-Blok01,Perlu tindak lanjut,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,9.788888888888888,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1039,2022-04-23,Saturday,4.0,Q2,2022,SPV-012,First Aid,0,1,0,0,0,0,0,14,183.6,Briefing Safety,Selesai,ROM (R-Blok03,,1,5446.623093681917,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,13.114285714285714,1,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1040,2022-02-02,Wednesday,2.0,Q1,2022,SPV-002,First Aid,0,1,0,0,0,0,0,14,168.4,Investigasi Lanjut,Selesai,Pit-B-Blok03,,1,5938.242280285035,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,12.028571428571428,1,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1041,2023-08-09,Wednesday,8.0,Q3,2023,SPV-013,Lost Time Injury,0,0,0,1,0,8,0,24,242.9,Perbaikan Alat,Dalam Proses,Pit-A-Blok03,,1,4116.920543433512,4116.920543433512,32935.364347468094,2.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,10.120833333333334,0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1042,2022-06-13,Monday,6.0,Q2,2022,SPV-015,Near Miss,1,0,0,0,0,0,0,28,351.6,Briefing Safety,Selesai,Draina-Blok05,,0,0.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,12.557142857142859,0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1043,2022-08-25,Thursday,8.0,Q3,2022,SPV-016,Lost Time Injury,0,0,0,1,0,6,0,42,527.8,Pelatihan Ulang,Dalam Proses,Stockp-Blok05,Investigasi selesai,1,1894.6570670708604,1894.6570670708604,11367.942402425162,3.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,12.566666666666666,0,0,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1044,2024-07-27,Saturday,7.0,Q3,2024,SPV-009,First Aid,0,1,0,0,0,0,0,9,112.6,Penggantian APD,Dalam Proses,Pit-B-Blok03,Perlu tindak lanjut,1,8880.994671403198,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,12.511111111111111,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1045,2023-10-20,Friday,10.0,Q4,2023,SPV-003,Lost Time Injury,0,0,0,1,0,3,0,27,281.5,Briefing Safety,Dalam Proses,Worksh-Blok03,,1,3552.3978685612788,3552.3978685612788,10657.193605683837,4.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,10.425925925925926,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1046,2022-07-25,Monday,7.0,Q3,2022,SPV-018,Near Miss,1,0,0,0,0,0,0,11,120.1,Pelatihan Ulang,Belum Dimulai,ROM (R-Blok05,,0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,10.918181818181818,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
1047,2023-10-30,Monday,10.0,Q4,2023,SPV-010,Lost Time Injury,0,0,0,1,0,14,0,42,459.9,Briefing Safety,Overdue,Pit-B-Blok01,Sudah dilaporkan ke HSE Manager,1,2174.385736029572,2174.385736029572,30441.400304414004,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,10.95,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1048,2024-03-13,Wednesday,3.0,Q1,2024,SPV-017,Medical Treatment,0,0,1,0,0,0,0,37,475.0,Investigasi Lanjut,Selesai,Worksh-Blok03,Sudah dilaporkan ke HSE Manager,1,2105.2631578947367,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,12.837837837837839,1,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1049,2023-10-10,Tuesday,10.0,Q4,2023,SPV-019,First Aid,0,1,0,0,0,0,0,29,372.7,Perbaikan Alat,Selesai,Pit-B-Blok03,,1,2683.123155352831,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,12.851724137931035,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1050,2024-10-10,Thursday,10.0,Q4,2024,SPV-003,First Aid,0,1,0,0,0,0,0,17,204.8,Briefing Safety,Overdue,Worksh-Blok02,,1,4882.8125,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,12.047058823529412,0,0,0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1051,2024-03-16,Saturday,3.0,Q1,2024,SPV-002,Lost Time Injury,0,0,0,1,0,6,0,9,114.7,Briefing Safety,Selesai,ROM (R-Blok02,,1,8718.395815170008,8718.395815170008,52310.37489102005,5.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,12.744444444444445,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1052,2023-07-26,Wednesday,7.0,Q3,2023,SPV-020,Near Miss,1,0,0,0,0,0,0,10,122.4,Perbaikan Desain,Selesai,Worksh-Blok01,,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,12.24,0,0,0,0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1053,2022-03-28,Monday,3.0,Q1,2022,SPV-010,Medical Treatment,0,0,1,0,0,0,0,18,182.3,Perbaikan Alat,Dalam Proses,Pit-B-Blok03,,1,5485.463521667581,0.0,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,10.127777777777778,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1054,2022-10-26,Wednesday,10.0,Q4,2022,SPV-019,First Aid,0,1,0,0,0,0,0,34,418.6,Perbaikan Alat,Selesai,Pit-C-Blok04,,1,2388.915432393693,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,12.311764705882354,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1055,2022-08-03,Wednesday,8.0,Q3,2022,SPV-015,Near Miss,1,0,0,0,0,0,0,16,191.5,Revisi Prosedur,Selesai,Worksh-Blok05,Perlu tindak lanjut,0,0.0,0.0,0.0,2.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,11.96875,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
1056,2024-03-02,Saturday,3.0,Q1,2024,SPV-012,Lost Time Injury,0,0,0,1,0,14,0,13,154.7,Perbaikan Desain,Dalam Proses,Worksh-Blok01,,1,6464.124111182935,6464.124111182935,90497.73755656109,5.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,11.899999999999999,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1057,2024-06-23,Sunday,6.0,Q2,2024,SPV-019,Near Miss,1,0,0,0,0,0,0,32,401.3,Perbaikan Desain,Selesai,Pit-C-Blok05,Menunggu spare part,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,12.540625,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1058,2022-06-07,Tuesday,6.0,Q2,2022,SPV-002,Property Damage,0,0,0,0,0,0,1,42,505.1,Pelatihan Ulang,Dalam Proses,Draina-Blok02,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,12.026190476190477,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1059,2024-04-11,Thursday,4.0,Q2,2024,SPV-008,Lost Time Injury,0,0,0,1,0,10,0,29,307.1,Perbaikan Alat,Selesai,Pit-C-Blok01,,1,3256.2683165092803,3256.2683165092803,32562.6831650928,3.0,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,10.589655172413794,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1060,2024-09-19,Thursday,9.0,Q3,2024,SPV-016,Near Miss,1,0,0,0,0,0,0,10,129.7,Investigasi Lanjut,Selesai,Pit-A-Blok03,Investigasi selesai,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,12.969999999999999,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1061,2023-04-22,Saturday,4.0,Q2,2023,SPV-001,Near Miss,1,0,0,0,0,0,0,42,489.0,Perbaikan Desain,Belum Dimulai,Worksh-Blok05,Sudah dilaporkan ke HSE Manager,0,0.0,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,11.642857142857142,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1062,2022-06-09,Thursday,6.0,Q2,2022,SPV-006,Near Miss,1,0,0,0,0,0,0,8,100.4,Revisi Prosedur,Selesai,Pit-C-Blok02,Investigasi selesai,0,0.0,0.0,0.0,3.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,12.55,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1063,2022-03-25,Friday,3.0,Q1,2022,SPV-007,Medical Treatment,0,0,1,0,0,0,0,16,183.4,Revisi Prosedur,Selesai,Worksh-Blok02,Investigasi selesai,1,5452.562704471101,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,11.4625,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1064,2023-03-07,Tuesday,3.0,Q1,2023,SPV-002,Near Miss,1,0,0,0,0,0,0,39,401.4,Perbaikan Alat,Belum Dimulai,ROM (R-Blok01,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,10.292307692307691,1,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1065,2022-08-28,Sunday,8.0,Q3,2022,SPV-016,Environmental Spill,0,0,0,0,0,0,0,33,379.9,Perbaikan Alat,Selesai,Pit-B-Blok03,Sudah dilaporkan ke HSE Manager,0,0.0,0.0,0.0,6.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,11.512121212121212,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
1066,2022-08-01,Monday,8.0,Q3,2022,SPV-014,Medical Treatment,0,0,1,0,0,0,0,36,463.7,Perbaikan Alat,Dalam Proses,Draina-Blok01,,1,2156.566745740781,0.0,0.0,0.0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,12.880555555555555,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
1067,2023-11-04,Saturday,11.0,Q4,2023,SPV-004,First Aid,0,1,0,0,0,0,0,38,401.1,Pelatihan Ulang,Dalam Proses,Pit-C-Blok03,,1,2493.1438544003986,0.0,0.0,5.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,10.555263157894737,1,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
1068,2022-06-27,Monday,6.0,Q2,2022,SPV-009,Near Miss,1,0,0,0,0,0,0,40,484.9,Penggantian APD,Belum Dimulai,Office-Blok03,Sudah dilaporkan ke HSE Manager,0,0.0,0.0,0.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,12.122499999999999,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1069,2022-03-29,Tuesday,3.0,Q1,2022,SPV-013,Near Miss,1,0,0,0,0,0,0,16,180.9,Pelatihan Ulang,Selesai,ROM (R-Blok03,,0,0.0,0.0,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,11.30625,1,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1070,2022-07-22,Friday,7.0,Q3,2022,SPV-006,First Aid,0,1,0,0,0,0,0,25,274.2,Investigasi Lanjut,Dalam Proses,Stockp-Blok03,,1,3646.9730123997083,0.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,10.968,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
